"","Symbol","Date","Prev.Close","Open.Price","High.Price","Low.Price","Close.Price","Average.Price","Total.Traded.Quantity","MA30","MA50","MA100","MA200"
"2074","AXISBANK","19-Nov-07",978.3,990.5,999.9,970.15,980.95,981.17,536649,888.4566667,816.09,718.0805,618.95175
"2075","AXISBANK","20-Nov-07",980.95,979.7,1025,970,996.4,1003.32,863971,897.3516667,823.026,721.9895,620.995
"2076","AXISBANK","21-Nov-07",996.4,1006,1006.8,932.05,943.2,960.92,341243,903.385,828.951,725.3475,622.887
"2077","AXISBANK","22-Nov-07",943.2,940,945,900,918.9,918.8,424122,908.69,834.397,728.302,624.74325
"2078","AXISBANK","23-Nov-07",918.9,930.2,950,915,926.6,930.83,510599,914.775,839.739,731.382,626.612
"2079","AXISBANK","26-Nov-07",926.6,940,956,925,938.6,928.96,1967743,918.7283333,845.511,734.468,628.4845
"2080","AXISBANK","27-Nov-07",938.6,942,953,921.05,932.1,938.77,439210,920.2416667,850.98,737.5015,630.2785
"2081","AXISBANK","28-Nov-07",932.1,943,950,900,905.7,921.52,390065,921.36,855.888,740.2135,632.03775
"2082","AXISBANK","29-Nov-07",905.7,924.9,936.9,908,918.85,919.57,669531,923.4183333,860.581,743.095,634.042
"2083","AXISBANK","30-Nov-07",918.85,917.05,954.7,911.1,930.65,935.86,708034,926.7783333,865.071,746.082,636.0915
"2084","AXISBANK","3-Dec-07",930.65,936.15,949.9,930,942.35,944.21,362046,930.89,869.724,749.08,638.0705
"2085","AXISBANK","4-Dec-07",942.35,947,950.5,940,944.3,947.53,520994,933.405,873.968,752.075,640.05425
"2086","AXISBANK","5-Dec-07",944.3,943,949.8,935,940.1,940.33,410243,935.8616667,877.979,755.0185,642.09625
"2087","AXISBANK","6-Dec-07",940.1,945.1,951,916.65,923.2,931.78,501034,937.5066667,881.328,757.7535,644.03
"2088","AXISBANK","7-Dec-07",923.2,931.2,940,922,938.55,934.95,295607,937.9216667,884.725,760.577,646.12475
"2089","AXISBANK","10-Dec-07",938.55,940,942.5,931,939.65,939.11,193147,938.275,888.226,763.4725,648.36825
"2090","AXISBANK","11-Dec-07",939.65,950,950,936,941,944.55,451633,939.3633333,892.016,766.4365,650.596
"2091","AXISBANK","12-Dec-07",941,935,955,902.25,942.05,940.87,1026354,940.1866667,895.705,769.613,652.868
"2092","AXISBANK","13-Dec-07",942.05,945,980,945,972.2,967.04,922034,941.9983333,900.053,773.1855,655.4255
"2093","AXISBANK","14-Dec-07",972.2,975.1,998.95,972.15,994.65,983.7,1740002,944.0816667,905.168,776.9465,657.975
"2094","AXISBANK","17-Dec-07",994.65,995.25,1013.3,962.2,984.45,995.82,595392,944.4633333,910.544,780.638,660.54625
"2095","AXISBANK","18-Dec-07",984.45,994.7,1000,932.3,952,959.75,780477,944.65,914.993,784.0145,663.07325
"2096","AXISBANK","19-Dec-07",952,965,978,927,939,949.2,435856,944.8683333,918.529,787.013,665.61275
"2097","AXISBANK","20-Dec-07",939,941.1,963,925.2,933.85,938.09,317888,945.295,922.011,790.0925,668.20525
"2098","AXISBANK","24-Dec-07",933.85,950,957,936.5,953.25,942.31,469184,946.5966667,926.195,793.445,670.791
"2099","AXISBANK","26-Dec-07",953.25,960,975,944,970.95,962.99,357797,949.3816667,929.214,796.951,673.36375
"2100","AXISBANK","27-Dec-07",970.95,974,984,951,956.4,968.38,509643,949.745,930.608,800.3035,675.8505
"2101","AXISBANK","28-Dec-07",956.4,960,986,953,975.55,973.91,354947,949.2416667,932.676,803.856,678.26025
"2102","AXISBANK","31-Dec-07",975.55,986,988,966,970.45,974.27,180153,949.4733333,934.943,807.423,680.7485
"2103","AXISBANK","1-Jan-08",970.45,970.3,983.45,966.1,972.55,975.2,144716,949.2816667,937.797,810.89,683.26475
"2104","AXISBANK","2-Jan-08",972.55,980,1044.95,980,1034.65,1023.69,737266,951.0716667,942.11,815.166,686.1945
"2105","AXISBANK","3-Jan-08",1034.65,1030,1049.65,1025,1035.85,1041.43,512466,952.3866667,945.45,819.631,689.0235
"2106","AXISBANK","4-Jan-08",1035.85,1035,1074.45,1027.15,1054.9,1048.87,714826,956.11,949.22,824.1775,691.984
"2107","AXISBANK","7-Jan-08",1054.9,1035,1097,980.65,1090.15,1081.03,620886,961.8183333,953.546,829.104,695.02925
"2108","AXISBANK","8-Jan-08",1090.15,1100,1125,1053.1,1065.75,1091.01,644453,966.4566667,956.339,834.183,697.8385
"2109","AXISBANK","9-Jan-08",1065.75,1070,1119,1065,1095.6,1094.38,1036253,971.69,959.67,839.3875,700.69325
"2110","AXISBANK","10-Jan-08",1095.6,1115,1125,1074.05,1089.15,1106.13,945450,976.925,963.286,844.2325,703.54125
"2111","AXISBANK","11-Jan-08",1089.15,1099,1179.95,1080,1169.75,1138.73,1314561,985.7266667,968.334,850.021,706.91325
"2112","AXISBANK","14-Jan-08",1169.75,1180,1291.5,1163.1,1268.15,1221.39,1639922,997.37,975.34,856.877,710.854
"2113","AXISBANK","15-Jan-08",1268.15,1266,1287.65,1185.05,1196.55,1205.1,1280499,1006.233333,980.628,863.0175,714.38475
"2114","AXISBANK","16-Jan-08",1196.55,1190,1198.85,1139.55,1156.7,1168.67,893945,1013.378333,984.302,868.875,717.87175
"2115","AXISBANK","17-Jan-08",1156.7,1168,1195,1116,1162.05,1156.23,707204,1020.636667,988.615,874.721,721.3545
"2116","AXISBANK","18-Jan-08",1162.05,1150,1155,1090.3,1116.15,1122.43,619324,1026.505,992.289,879.8835,724.64175
"2117","AXISBANK","21-Jan-08",1116.15,1080,1138.8,1020,1060.65,1071.84,481688,1031.086667,995.081,884.365,727.68775
"2118","AXISBANK","22-Jan-08",1060.65,1000,1099,848.55,974.6,999.31,727925,1032.288333,996.289,887.8145,730.064
"2119","AXISBANK","23-Jan-08",974.6,1038.8,1100,960,1015.7,1017.21,914760,1034.823333,998.855,891.6215,732.696
"2120","AXISBANK","24-Jan-08",1015.7,1100,1118.9,980,1002.2,1047.97,1367278,1036.863333,999.989,895.27,735.368
"2121","AXISBANK","25-Jan-08",1002.2,1022,1151,1010,1097.75,1104.75,696260,1042.053333,1002.131,899.659,738.5405
"2122","AXISBANK","28-Jan-08",1097.75,1089,1151,1035.3,1141.45,1082.7,379140,1047.695,1005.69,904.407,741.90325
"2123","AXISBANK","29-Jan-08",1141.45,1151,1195,1072,1146.2,1138.34,865706,1052.746667,1009.048,909.2715,745.28975
"2124","AXISBANK","30-Jan-08",1146.2,1082.8,1149.95,1070,1105.45,1103.85,524200,1056.78,1011.538,913.814,748.4915
"2125","AXISBANK","31-Jan-08",1105.45,1118,1150,1051,1120.8,1114.38,875349,1062.406667,1014.026,918.526,751.739
"2126","AXISBANK","1-Feb-08",1120.8,1140,1150,1060,1085.15,1085.88,1550308,1067.278333,1016.865,922.908,754.84175
"2127","AXISBANK","4-Feb-08",1085.15,1119,1129.8,1077,1088.95,1098.78,671293,1072.448333,1020.266,927.3315,757.95525
"2128","AXISBANK","5-Feb-08",1088.95,1092,1099,1053.25,1059.7,1070.05,398194,1075.996667,1022.928,931.3335,760.939
"2129","AXISBANK","6-Feb-08",1059.7,1050,1088.9,1016.55,1084.65,1060.58,497608,1079.786667,1025.849,935.68,764.02125
"2130","AXISBANK","7-Feb-08",1084.65,1084.65,1084.65,1015.05,1034.7,1055.84,520689,1082.396667,1027.901,939.4405,766.85625
"2131","AXISBANK","8-Feb-08",1034.7,1034.7,1044.7,965.55,983.65,1003.42,520213,1082.666667,1029.46,942.674,769.4455
"2132","AXISBANK","11-Feb-08",983.65,983.65,987,901,930.75,937.97,679096,1081.343333,1029.698,945.1395,771.82425
"2133","AXISBANK","12-Feb-08",930.75,936.1,1000,921.05,990.6,959.9,977860,1081.945,1030.897,947.984,774.43625
"2134","AXISBANK","13-Feb-08",990.6,1000,1020,960,967,983.39,650497,1079.69,1031.39,950.557,776.905
"2135","AXISBANK","14-Feb-08",967,1025,1025,972.35,993.2,989.57,542421,1078.268333,1032.368,953.168,779.4705
"2136","AXISBANK","15-Feb-08",993.2,980,1050,965,1029.4,1009,465098,1077.418333,1034.154,956.0665,782.0845
"2137","AXISBANK","18-Feb-08",1029.4,1040,1066.9,1032,1050.9,1045.52,615921,1076.11,1036.708,959.018,784.8055
"2138","AXISBANK","19-Feb-08",1050.9,1092,1099.85,1016.55,1038.15,1049.32,399273,1075.19,1038.7,961.7125,787.4055
"2139","AXISBANK","20-Feb-08",1038.15,1038,1038,985.15,1006.1,1007.26,316309,1072.206667,1040.029,964.1275,789.81825
"2140","AXISBANK","21-Feb-08",1006.1,1008.8,1035,980.2,1000.7,1002.49,311771,1069.258333,1041.223,966.6195,792.2195
"2141","AXISBANK","22-Feb-08",1000.7,980,985,960.25,971,972.2,412064,1062.633333,1041.802,968.7535,794.44725
"2142","AXISBANK","25-Feb-08",971,998,999.6,938,956.8,955.44,509108,1052.255,1041.494,970.7735,796.56
"2143","AXISBANK","26-Feb-08",956.8,950,980,950,960.8,966.1,336799,1044.396667,1040.817,972.9925,798.65425
"2144","AXISBANK","27-Feb-08",960.8,971.1,1004.9,970,992.85,992.81,551430,1038.935,1040.985,975.7645,800.899
"2145","AXISBANK","28-Feb-08",992.85,1000,1028,975.05,1009.55,997.99,555678,1033.851667,1042.136,978.5645,803.263
"2146","AXISBANK","29-Feb-08",1009.55,998.7,1040,950.1,1022.55,992.63,597013,1030.731667,1043.807,981.168,805.597
"2147","AXISBANK","3-Mar-08",1022.55,965,998,930,939.45,959.21,414872,1026.691667,1043.919,982.965,807.46175
"2148","AXISBANK","4-Mar-08",939.45,940,960,865,910.9,906.78,954108,1024.568333,1043.072,984.6335,809.10975
"2149","AXISBANK","5-Mar-08",910.9,910,925,875.15,896.6,896.2,872009,1020.598333,1041.585,985.3995,810.73325
"2150","AXISBANK","7-Mar-08",896.6,896.6,896.6,809.3,840.85,835.34,1023885,1015.22,1039.274,984.941,812.11525
"2151","AXISBANK","10-Mar-08",840.85,850,850,777,806.7,800.62,2043081,1005.518333,1035.897,984.2865,813.37225
"2152","AXISBANK","11-Mar-08",806.7,757,846.4,756.3,836.15,822.61,1106268,995.3416667,1033.211,984.077,814.7435
"2153","AXISBANK","12-Mar-08",836.15,865,889.9,846.25,864,867.86,748561,985.935,1031.04,984.4185,816.2645
"2154","AXISBANK","13-Mar-08",864,846.2,862,762,806.6,802.96,1062500,975.9733333,1026.479,984.2945,817.42275
"2155","AXISBANK","14-Mar-08",806.6,806.6,894.9,785,860.35,829.09,708255,967.2916667,1022.969,984.2095,818.8395
"2156","AXISBANK","17-Mar-08",860.35,841,841,778.5,793.8,795.54,1108876,957.58,1017.747,983.4835,819.92925
"2157","AXISBANK","18-Mar-08",793.8,785.05,826,751,782.55,778.03,1326338,947.3666667,1011.595,982.5705,820.9485
"2158","AXISBANK","19-Mar-08",782.55,815,835,740,753.35,764.34,1888980,937.155,1005.347,980.843,821.8375
"2159","AXISBANK","24-Mar-08",753.35,770,792,712.5,724.95,731.55,1278566,925.165,997.934,978.802,822.61275
"2160","AXISBANK","25-Mar-08",724.95,730,805,730,790.95,786.29,1397431,917.04,991.97,977.628,823.77275
"2161","AXISBANK","26-Mar-08",790.95,805,840,785.3,828.8,827.24,760134,911.8783333,985.151,976.7425,825.0875
"2162","AXISBANK","27-Mar-08",828.8,815.1,815.1,787.1,792.45,797.75,910845,907.2683333,975.637,975.4885,826.118
"2163","AXISBANK","28-Mar-08",792.45,797,819.9,765.35,807.2,793.96,1091339,901.155,967.85,974.239,827.22875
"2164","AXISBANK","31-Mar-08",807.2,805,820,742.1,789.85,773.67,1874610,895.25,960.513,972.4075,828.24875
"2165","AXISBANK","1-Apr-08",789.85,809,809,711.2,721.65,738.37,1664973,886.1983333,951.705,970.16,828.85825
"2166","AXISBANK","2-Apr-08",721.65,748.9,765,739,744.6,751.1,1852360,876.705,944.274,968.2815,829.53425
"2167","AXISBANK","3-Apr-08",744.6,745,750,726.05,744.2,736.27,637287,866.4816667,937.945,966.513,830.188
"2168","AXISBANK","4-Apr-08",744.2,745.05,747.8,710.05,714.45,718.45,1018127,855.6916667,932.742,964.5155,830.65775
"2169","AXISBANK","7-Apr-08",714.45,717.9,761.95,695,751.15,731.86,1072531,847.1933333,927.451,963.153,831.3225
"2170","AXISBANK","8-Apr-08",751.15,751,776.8,744.05,758.75,761.09,1050992,839.1283333,922.582,961.2855,832.04475
"2171","AXISBANK","9-Apr-08",758.75,760,816.4,741.15,797.7,778.77,1057834,833.3516667,916.581,959.356,832.95225
"2172","AXISBANK","10-Apr-08",797.7,802.3,822.25,770.1,777.95,798.46,1210718,827.39,909.311,957.5005,833.842
"2173","AXISBANK","11-Apr-08",777.95,790,795,755.6,759.95,770.74,1028093,820.695,901.586,955.317,834.6905
"2174","AXISBANK","15-Apr-08",759.95,755,783,741.15,773.4,764.27,1750510,813.38,894.945,953.2415,835.661
"2175","AXISBANK","16-Apr-08",773.4,783,794,772.15,785.75,782.88,591973,805.92,888.244,951.135,836.56225
"2176","AXISBANK","17-Apr-08",785.75,798.8,853,798.8,824.4,832.17,2335954,799.315,883.029,949.947,837.64725
"2177","AXISBANK","21-Apr-08",824.4,832,890,815.05,881.55,856.83,3394017,797.385,878.881,949.5735,838.93775
"2178","AXISBANK","22-Apr-08",881.55,884,924,876.3,909,910.83,1941696,797.3216667,875.867,949.3975,840.38975
"2179","AXISBANK","23-Apr-08",909,915,919.9,870.1,897.2,889.95,1015437,797.3416667,872.118,948.9835,841.72575
"2180","AXISBANK","24-Apr-08",897.2,905.2,910,880,898.55,895.5,1147765,799.265,869.395,948.648,843.07475
"2181","AXISBANK","25-Apr-08",898.55,900,920,888,907.7,907.09,1010683,802.6316667,867.876,948.668,844.44075
"2182","AXISBANK","28-Apr-08",907.7,916,925,900,918.9,915.62,729753,805.39,867.639,948.6685,845.88175
"2183","AXISBANK","29-Apr-08",918.9,915,949,905,945.65,928.62,1747201,808.1116667,866.74,948.8185,847.45025
"2184","AXISBANK","30-Apr-08",945.65,944.7,949.9,902,923.55,920.38,1741905,812.01,865.871,948.6305,848.85525
"2185","AXISBANK","2-May-08",923.55,935,969.7,926,935.65,934.45,660374,814.52,864.72,948.544,850.3095
"2186","AXISBANK","5-May-08",935.65,939,969.9,924,946.75,952.09,1125528,819.6183333,863.067,948.6105,851.8145
"2187","AXISBANK","6-May-08",946.75,945,954.9,932.1,948.1,945.9,1503771,825.1366667,861.011,948.8595,853.3065
"2188","AXISBANK","7-May-08",948.1,948,948,901.25,907.45,912.06,1536455,830.2733333,858.397,948.5485,854.56275
"2189","AXISBANK","8-May-08",907.45,874,906,856,863.2,874.9,1358931,834.8816667,855.539,947.784,855.62825
"2190","AXISBANK","9-May-08",863.2,857,875,832,835.85,852.04,1506352,836.3783333,852.242,946.7325,856.5845
"2191","AXISBANK","12-May-08",835.85,844,882.8,820,877.2,855.85,1711627,837.9916667,850.366,946.084,857.8485
"2192","AXISBANK","13-May-08",877.2,886.5,903.9,862.25,869.2,889.64,1341735,840.55,848.614,945.054,859.11975
"2193","AXISBANK","14-May-08",869.2,865,877.5,853,862.5,865.21,1099749,842.3933333,846.648,943.7325,860.3395
"2194","AXISBANK","15-May-08",862.5,867.95,899.8,867.95,893.6,890.15,1048251,845.8516667,844.663,942.824,861.731
"2195","AXISBANK","16-May-08",893.6,900,917.9,892,900.05,907.08,851855,851.7983333,842.473,942.3045,863.1595
"2196","AXISBANK","20-May-08",900.05,899,899,851,869.35,870.13,1004625,855.9566667,839.409,941.608,864.3105
"2197","AXISBANK","21-May-08",869.35,855.1,875,851.3,869.75,863.76,1057469,860.1416667,838.015,940.967,865.52975
"2198","AXISBANK","22-May-08",869.75,865,865,823.1,828.6,836.57,1408038,863.9466667,836.369,939.7205,866.58275
"2199","AXISBANK","23-May-08",828.6,835,842,796,799.45,817.18,972939,865.5566667,834.426,938.0055,867.47825
"2200","AXISBANK","26-May-08",799.45,790,790,755.3,762.9,773.84,905677,865.695,832.867,936.0705,868.187
"2201","AXISBANK","27-May-08",762.9,770,780,730.25,738.75,745.6,1441209,863.73,831.508,933.7025,868.77925
"2202","AXISBANK","28-May-08",738.75,748,816.4,740,810.2,783.95,2119177,864.805,830.989,932.1,869.7615
"2203","AXISBANK","29-May-08",810.2,815,829,775.25,783,795.38,1553751,865.5733333,829.369,930.2045,870.54725
"2204","AXISBANK","30-May-08",783,798.95,804.5,745.45,793.25,768.78,2620850,866.235,829.102,927.7905,871.47825
"2205","AXISBANK","2-Jun-08",793.25,775,807.25,740.2,749.35,766.4,1246821,865.0216667,826.882,924.9255,872.27825
"2206","AXISBANK","3-Jun-08",749.35,740,766.7,722.25,757.4,749.08,1303437,862.7883333,826.154,921.9505,873.064
"2207","AXISBANK","4-Jun-08",757.4,757,776.7,728.2,736.8,757.58,1289757,857.9633333,825.239,918.417,873.7605
"2208","AXISBANK","5-Jun-08",736.8,736.8,777.3,723.25,770.9,749.73,1439640,853.36,825.59,915.4685,874.82575
"2209","AXISBANK","6-Jun-08",770.9,790,790,756,760.55,767.7,1335669,848.805,826.302,912.118,875.75275
"2210","AXISBANK","9-Jun-08",760.55,745,749.8,685,703.1,708.74,1956217,842.29,824.545,908.2575,876.245
"2211","AXISBANK","10-Jun-08",703.1,710.1,718.85,671,681.5,689.14,1589382,834.75,821.599,903.375,876.698
"2212","AXISBANK","11-Jun-08",681.5,685,708.85,683.5,705.8,701.26,910020,827.6466667,819.866,897.7515,877.31425
"2213","AXISBANK","12-Jun-08",705.8,698,720,675,714.35,703.53,1311425,819.9366667,818.009,892.9295,877.9735
"2214","AXISBANK","13-Jun-08",714.35,730,739.9,700,704.5,717.7,1527414,812.635,816.302,888.4075,878.64125
"2215","AXISBANK","16-Jun-08",704.5,710,739.8,710,735.75,726.58,1822054,805.9716667,816.584,884.1445,879.43275
"2216","AXISBANK","17-Jun-08",735.75,737,803,727.15,794.5,766.82,2196545,800.8966667,817.582,880.928,880.40575
"2217","AXISBANK","18-Jun-08",794.5,795,804,741.2,750.5,764.06,3052176,794.31,817.708,877.8265,881.09575
"2218","AXISBANK","19-Jun-08",750.5,740,743,712,718.1,723.14,2112724,787.9983333,817.781,875.2615,881.538
"2219","AXISBANK","20-Jun-08",718.1,718,733.9,694.1,703.7,710.67,3090066,782.6816667,816.832,872.1415,881.8815
"2220","AXISBANK","23-Jun-08",703.7,700,709,670,697.15,691.3,1915465,778.0583333,815.6,869.091,882.1805
"2221","AXISBANK","24-Jun-08",697.15,705,719.7,670,678.65,688.89,1436950,771.44,813.219,864.9,882.2795
"2222","AXISBANK","25-Jun-08",678.65,660,694.1,642,685.05,672.56,2723216,765.3016667,811.361,860.336,882.3715
"2223","AXISBANK","26-Jun-08",685.05,690,705,665,678.2,683.16,1980763,759.1583333,809.726,855.656,882.46375
"2224","AXISBANK","27-Jun-08",678.2,660,660,617,628.6,634.14,2409279,750.325,806.83,850.8875,882.35075
"2225","AXISBANK","30-Jun-08",628.6,625,635,586.2,605.05,602.96,2235984,740.4916667,803.216,845.73,882.128
"2226","AXISBANK","1-Jul-08",605.05,610,610,580,593.85,594.56,1889999,731.3083333,798.605,840.817,881.8625
"2227","AXISBANK","2-Jul-08",593.85,597.3,645,568.3,634.45,607.18,2156295,723.465,793.663,836.272,881.80175
"2228","AXISBANK","3-Jul-08",634.45,627.85,635,563,580.2,582.31,2431551,715.185,787.087,831.477,881.40525
"2229","AXISBANK","4-Jul-08",580.2,579,614.9,562.2,600.45,596.11,2182168,708.5516667,781.152,826.635,881.1575
"2230","AXISBANK","7-Jul-08",600.45,590,633.1,588.4,603.95,617.72,1702307,703.2533333,775.26,822.3275,880.884
"2231","AXISBANK","8-Jul-08",603.95,590,622.9,566.5,606.95,593.22,1978960,698.86,769.245,818.5605,880.61725
"2232","AXISBANK","9-Jul-08",606.95,625,675,620.25,669.1,652.1,2390756,694.1566667,764.249,815.944,880.54175
"2233","AXISBANK","10-Jul-08",669.1,665,687.85,638,678.45,659.91,2080990,690.6716667,758.905,812.8225,880.40325
"2234","AXISBANK","11-Jul-08",678.45,670.1,700,650.1,665.25,673.26,3488851,686.405,753.739,809.805,880.181
"2235","AXISBANK","14-Jul-08",665.25,665,691,625.6,634.35,659.2,5220498,682.5716667,747.713,806.2165,879.69225
"2236","AXISBANK","15-Jul-08",634.35,627,627,576.3,597.1,593.86,5101472,677.2283333,740.72,801.8935,878.98
"2237","AXISBANK","16-Jul-08",597.1,600,609,581,584.45,593.45,3146440,672.15,733.447,797.229,878.1235
"2238","AXISBANK","17-Jul-08",584.45,619.8,641.9,596,635.45,622.34,4875604,667.635,728.007,793.202,877.45725
"2239","AXISBANK","18-Jul-08",635.45,644.3,700,641,685.6,674.85,3502093,665.1366667,724.455,789.997,877.06225
"2240","AXISBANK","21-Jul-08",685.6,695,704,673.3,697.4,690.13,2660235,664.9466667,721.686,786.964,876.79175
"2241","AXISBANK","22-Jul-08",697.4,695,744.8,687,735.05,723.66,3676843,666.7316667,718.843,784.6045,876.679
"2242","AXISBANK","23-Jul-08",735.05,755.55,802,752,763.65,782.1,3202964,668.66,716.732,782.673,876.72325
"2243","AXISBANK","24-Jul-08",763.65,765,796.8,742,760.3,769.69,3145833,670.1916667,714.688,780.668,876.83025
"2244","AXISBANK","25-Jul-08",760.3,717.7,742,706,712.85,720.12,2216559,670.47,711.073,777.868,876.81625
"2245","AXISBANK","28-Jul-08",712.85,634,719.7,634,697.3,705.22,3075051,669.1883333,707.018,774.7455,876.655
"2246","AXISBANK","29-Jul-08",697.3,680,687,615.1,619.7,637.87,4701293,663.3616667,702.025,770.717,875.9425
"2247","AXISBANK","30-Jul-08",619.7,624.05,689.9,624.05,679.25,657.11,4372760,660.9866667,698.215,768.115,875.54
"2248","AXISBANK","31-Jul-08",679.25,680,684.95,645.1,653.9,655.42,2739194,658.8466667,694.721,765.545,875.08925
"2249","AXISBANK","1-Aug-08",653.9,650,684,625,679.9,661.87,3578762,658.0533333,692.33,763.378,874.38875
"2250","AXISBANK","4-Aug-08",679.9,680,714.8,670.2,706.05,700.53,3269621,658.35,691.193,762.03,873.4855
"2251","AXISBANK","5-Aug-08",706.05,709,773,699.85,760.55,744.69,4498341,661.08,691.629,761.5685,872.9275
"2252","AXISBANK","6-Aug-08",760.55,775,801.8,735,743.05,773.09,4280259,663.0133333,690.286,760.6375,872.35725
"2253","AXISBANK","7-Aug-08",743.05,743.05,766.6,736.5,746.55,751.56,2112731,665.2916667,689.557,759.463,871.94075
"2254","AXISBANK","8-Aug-08",746.55,749.95,766.7,706.25,735.15,723.54,4538510,668.8433333,688.395,758.7485,871.5215
"2255","AXISBANK","11-Aug-08",735.15,768.8,768.8,750,759.6,761.75,2407400,673.995,688.6,757.741,870.97525
"2256","AXISBANK","12-Aug-08",759.6,760,764.5,715.35,720.55,732.65,2771302,678.2183333,687.863,757.0085,870.246
"2257","AXISBANK","13-Aug-08",720.55,715,731.85,699,725.1,721.73,3900862,681.24,687.629,756.434,869.50225
"2258","AXISBANK","14-Aug-08",725.1,725.1,725.8,686.3,700,700.04,4291347,685.2333333,686.211,755.9005,868.37175
"2259","AXISBANK","18-Aug-08",700,698,712.5,675.05,692.5,696.95,3388626,688.3016667,684.85,755.576,867.189
"2260","AXISBANK","19-Aug-08",692.5,685,690.9,670.2,679.8,679.82,2537770,690.83,684.384,754.4645,866.04625
"2261","AXISBANK","20-Aug-08",679.8,678,694.8,668.1,673.8,681.37,2487210,693.0583333,684.23,752.9145,864.8285
"2262","AXISBANK","21-Aug-08",673.8,670,672,645,649.1,655.6,1994820,692.3916667,683.096,751.481,863.48475
"2263","AXISBANK","22-Aug-08",649.1,645,683.2,636.5,679.85,667.03,3158464,692.4383333,682.406,750.2075,862.22325
