,Symbol,Series,Date,Prev.Close,Open.Price,High.Price,Low.Price,Last.Price,Close.Price,Average.Price,Total.Traded.Quantity,Turnover,No..of.Trades,Deliverable.Qty,X..Dly.Qt.to.Traded.Qty,,,MA30,MA50,MA100,MA200
193,UTIBANK,EQ,20-Sep-99,18,16.8,18.2,16.8,17.8,17.95,17.93,27100,485855,-,-,-,,,17.84,17.812,16.6435,
194,UTIBANK,EQ,21-Sep-99,17.95,17.45,17.95,17.3,17.75,17.5,17.51,31300,547970,-,-,-,,,17.86833333,17.797,16.6795,
195,UTIBANK,EQ,22-Sep-99,17.5,18.2,18.2,17.25,17.55,17.55,17.67,12200,215615,-,-,-,,,17.90333333,17.698,16.6985,
196,UTIBANK,EQ,23-Sep-99,17.55,17.95,17.95,17.3,17.75,17.75,17.62,13200,232560,-,-,-,,,17.945,17.673,16.725,
197,UTIBANK,EQ,24-Sep-99,17.75,17.95,17.95,17.5,17.5,17.55,17.64,11200,197620,-,-,-,,,17.96833333,17.646,16.7545,
198,UTIBANK,EQ,27-Sep-99,17.55,17.7,18,17,17,17.2,17.26,37100,640395,-,-,-,,,17.95833333,17.59,16.783,
199,UTIBANK,EQ,28-Sep-99,17.2,16.85,17.5,16.8,17.5,17.4,17.25,24900,429530,-,-,-,,,17.98333333,17.566,16.8145,
200,UTIBANK,EQ,29-Sep-99,17.4,17.5,17.95,17.3,17.5,17.5,17.65,15800,278830,-,-,-,,,17.97,17.55,16.845,15.7975
201,UTIBANK,BE,30-Sep-99,15.2,20,20,20,20,20,20,5,100,-,-,-,,,18.04333333,17.597,16.905,15.813
202,UTIBANK,EQ,30-Sep-99,17.5,17.5,17.9,17.25,17.5,17.6,17.48,30700,536655,-,-,-,,,18.03,17.599,16.95,15.81675
203,UTIBANK,EQ,1-Oct-99,17.6,17.15,17.95,17,17.25,17.25,17.37,69500,1207275,-,-,-,,,18,17.596,16.9825,15.823
204,UTIBANK,EQ,4-Oct-99,17.25,17.1,17.45,16.9,17.05,17.1,17.07,17600,300465,-,-,-,,,17.945,17.59,17.0085,15.82875
205,UTIBANK,EQ,5-Oct-99,17.1,17,17.3,16.5,17,16.85,16.79,34800,584460,-,-,-,,,17.885,17.595,17.027,15.82375
206,UTIBANK,EQ,6-Oct-99,16.85,20.7,21,17.4,18.1,18,17.77,46500,826115,-,-,-,,,17.86,17.637,17.0595,15.82375
207,UTIBANK,EQ,7-Oct-99,18,18,19,17.5,18.2,18,18.24,123400,2250300,-,-,-,,,17.84333333,17.659,17.092,15.82725
208,UTIBANK,EQ,8-Oct-99,18,18.2,18.2,17.25,17.8,17.4,17.72,101800,1804005,-,-,-,,,17.81166667,17.667,17.107,15.8285
209,UTIBANK,EQ,11-Oct-99,17.4,18.75,18.9,17.8,18.05,18.1,18.23,107300,1956585,-,-,-,,,17.82166667,17.699,17.1425,15.83425
210,UTIBANK,EQ,12-Oct-99,18.1,18,18.45,17.5,18.25,18,18,88900,1600470,-,-,-,,,17.82333333,17.715,17.17,15.83925
211,UTIBANK,EQ,13-Oct-99,18,18.9,19.9,17.9,18.45,18.15,18.38,119400,2194885,-,-,-,,,17.81166667,17.746,17.198,15.848
212,UTIBANK,EQ,14-Oct-99,18.15,18.95,19.5,17.95,18,18.05,18.52,105700,1957580,-,-,-,,,17.825,17.774,17.226,15.85525
213,UTIBANK,EQ,15-Oct-99,18.05,18.7,18.7,17.5,17.5,17.55,17.78,40800,725280,-,-,-,,,17.81,17.794,17.255,15.86175
214,UTIBANK,EQ,18-Oct-99,17.55,17,18,17,17.75,17.65,17.49,43500,760840,-,-,-,,,17.79333333,17.814,17.2845,15.86825
215,UTIBANK,BE,20-Oct-99,20,19.5,19.5,19.5,19.5,19.5,19.5,10,195,-,-,-,,,17.84666667,17.874,17.3305,15.883
216,UTIBANK,EQ,20-Oct-99,17.65,19.5,19.5,17.85,18,18,18.13,72900,1321365,-,-,-,,,17.84666667,17.904,17.362,15.89025
217,UTIBANK,EQ,21-Oct-99,18,18.9,18.9,17.8,18,17.95,18.05,44900,810645,-,-,-,,,17.85,17.926,17.3935,15.89875
218,UTIBANK,EQ,22-Oct-99,17.95,17.5,18.3,17,17.9,17.75,17.52,34400,602835,-,-,-,,,17.835,17.931,17.4215,15.9085
219,UTIBANK,EQ,23-Oct-99,17.75,18,18.3,17.6,18.3,18.2,18.09,41600,752720,-,-,-,,,17.84666667,17.962,17.455,15.91975
220,UTIBANK,EQ,25-Oct-99,18.2,18.25,18.4,17.85,18,18,18.04,49500,892925,-,-,-,,,17.84333333,17.964,17.473,15.93225
221,UTIBANK,EQ,26-Oct-99,18,18.1,18.1,17.5,17.6,17.75,17.81,28700,511005,-,-,-,,,17.84166667,17.963,17.4955,15.94325
222,UTIBANK,EQ,27-Oct-99,17.75,18.4,19.5,17.75,17.75,17.85,18.05,23600,426075,-,-,-,,,17.83666667,17.96,17.516,15.95375
223,UTIBANK,EQ,28-Oct-99,17.85,17.6,18.4,17.5,17.5,17.5,17.66,20000,353100,-,-,-,,,17.82166667,17.947,17.532,15.9635
224,UTIBANK,EQ,29-Oct-99,17.5,18,18,16.8,17.5,17.5,17.35,27700,480675,-,-,-,,,17.82166667,17.922,17.547,15.9735
225,UTIBANK,EQ,1-Nov-99,17.5,17.75,17.75,16,16.1,16.25,16.69,20300,338815,-,-,-,,,17.77833333,17.874,17.5515,15.978
226,UTIBANK,EQ,2-Nov-99,16.25,16,17,15.05,16.8,16.2,16.08,53900,866680,-,-,-,,,17.72666667,17.823,17.558,15.9835
227,UTIBANK,EQ,3-Nov-99,16.2,16.5,16.85,16.2,16.25,16.25,16.42,35100,576395,-,-,-,,,17.68333333,17.778,17.543,15.9885
228,UTIBANK,EQ,4-Nov-99,16.25,16.7,16.85,15.9,16.1,16.25,16.14,43200,697345,-,-,-,,,17.65166667,17.736,17.549,15.99325
229,UTIBANK,EQ,5-Nov-99,16.25,16,16.4,15.95,16.2,16,16.05,19900,319400,-,-,-,,,17.605,17.7,17.5515,15.997
230,UTIBANK,EQ,7-Nov-99,16,16,16.6,16,16.3,16.2,16.29,10300,167755,-,-,-,,,17.56166667,17.665,17.558,16.002
231,UTIBANK,EQ,9-Nov-99,16.2,16.4,16.6,15.75,16.3,16.2,16.21,22700,367990,-,-,-,,,17.435,17.619,17.565,16.009
232,UTIBANK,EQ,10-Nov-99,16.2,16.2,16.75,16.2,16.55,16.5,16.51,7900,130450,-,-,-,,,17.39833333,17.596,17.5735,16.01625
233,UTIBANK,EQ,11-Nov-99,16.5,16.5,16.75,16.3,16.3,16.3,16.44,11500,189080,-,-,-,,,17.36666667,17.562,17.576,16.02275
234,UTIBANK,EQ,12-Nov-99,16.3,16.7,16.7,16.05,16.7,16.55,16.41,15700,257675,-,-,-,,,17.34833333,17.53,17.5835,16.0305
235,UTIBANK,EQ,15-Nov-99,16.55,16.8,17,16,16.1,16.15,16.18,14300,231345,-,-,-,,,17.325,17.495,17.581,16.03725
236,UTIBANK,EQ,16-Nov-99,16.15,16.05,16.45,16.05,16.1,16.25,16.23,16100,261295,-,-,-,,,17.26666667,17.46,17.586,16.0475
237,UTIBANK,EQ,17-Nov-99,16.25,16.1,16.5,16.1,16.15,16.15,16.25,17200,279490,-,-,-,,,17.205,17.426,17.5775,16.05425
238,UTIBANK,EQ,18-Nov-99,16.15,16.5,16.5,16.1,16.15,16.15,16.23,13800,224005,-,-,-,,,17.16333333,17.385,17.559,16.06125
239,UTIBANK,EQ,19-Nov-99,16.15,16,16.4,16,16.1,16.1,16.14,22800,368060,-,-,-,,,17.09666667,17.35,17.5515,16.07025
240,UTIBANK,EQ,22-Nov-99,16.1,16,16.5,16,16.2,16.05,16.13,16000,258045,-,-,-,,,17.03166667,17.309,17.5445,16.07675
241,UTIBANK,EQ,24-Nov-99,16.05,16.45,16.55,16.15,16.5,16.3,16.4,11300,185355,-,-,-,,,16.97,17.279,17.546,16.087
242,UTIBANK,EQ,25-Nov-99,16.3,16.2,16.5,15.7,16.5,16.4,16.2,11500,186295,-,-,-,,,16.915,17.247,17.5465,16.0805
243,UTIBANK,EQ,26-Nov-99,16.4,16.9,17.5,16.1,16.6,16.65,16.76,31200,522920,-,-,-,,,16.885,17.221,17.5165,16.079
244,UTIBANK,EQ,29-Nov-99,16.65,17.4,17.4,16.7,16.7,16.75,16.93,21500,364050,-,-,-,,,16.855,17.206,17.5015,16.07725
245,UTIBANK,EQ,30-Nov-99,16.75,16.8,17,16.05,16.75,16.5,16.53,25400,419860,-,-,-,,,16.755,17.185,17.4415,16.079
246,UTIBANK,EQ,1-Dec-99,16.5,17,17.1,16.35,16.8,16.85,16.86,19100,321955,-,-,-,,,16.71666667,17.167,17.42,16.08425
247,UTIBANK,EQ,2-Dec-99,16.85,17,17.35,16.6,17.05,17.2,17.15,39400,675520,-,-,-,,,16.69166667,17.16,17.403,16.09125
248,UTIBANK,EQ,3-Dec-99,17.2,17.5,19,17.5,18.85,18.7,18.36,117700,2161140,-,-,-,,,16.72333333,17.19,17.39,16.108
249,UTIBANK,EQ,6-Dec-99,18.7,19,23.4,19,23.4,23.4,23.2,252100,5848130,-,-,-,,,16.89666667,17.31,17.438,16.14975
250,UTIBANK,EQ,7-Dec-99,23.4,24.9,25.3,24,25,24.95,25.07,535000,13415115,-,-,-,,,17.12833333,17.459,17.5045,16.20075
251,UTIBANK,EQ,8-Dec-99,24.95,25.9,26.9,23,23,23.05,25.36,540400,13704010,-,-,-,,,17.305,17.52,17.5585,16.247
252,UTIBANK,EQ,9-Dec-99,23.05,23,23.7,22,23.2,22.95,22.85,171400,3915750,-,-,-,,,17.475,17.627,17.613,16.2905
253,UTIBANK,EQ,10-Dec-99,22.95,23,23.5,21.5,21.95,21.9,22.02,99000,2180225,-,-,-,,,17.62166667,17.72,17.658,16.3275
254,UTIBANK,EQ,13-Dec-99,21.9,22.6,23.25,22,22.4,22.5,22.74,135500,3081385,-,-,-,,,17.78833333,17.828,17.709,16.3685
255,UTIBANK,BE,14-Dec-99,19.5,23.5,23.5,23.5,23.5,23.5,23.5,100,2350,-,-,-,,,18.03,17.961,17.778,16.41475
256,UTIBANK,EQ,14-Dec-99,22.5,23,23,21.35,21.5,21.6,21.82,199100,4344845,-,-,-,,,18.21,18.033,17.835,16.45375
257,UTIBANK,EQ,15-Dec-99,21.6,22.5,23,21.2,22.5,22.55,22.45,105000,2357240,-,-,-,,,18.42,18.124,17.8915,16.49875
258,UTIBANK,EQ,16-Dec-99,22.55,22.95,24.35,22.25,24.35,24.35,24.16,237200,5730050,-,-,-,,,18.69,18.263,17.965,16.55075
259,UTIBANK,EQ,17-Dec-99,24.35,25,26.3,25,26.3,26.3,26.26,337200,8855550,-,-,-,,,19.03333333,18.427,18.063,16.61175
260,UTIBANK,EQ,20-Dec-99,26.3,28,28.4,28,28.4,28.4,28.39,137800,3912695,-,-,-,,,19.44,18.635,18.175,16.68425
261,UTIBANK,BE,21-Dec-99,23.5,29,29,27,27,27,28.75,800,23000,-,-,-,,,19.8,18.812,18.279,16.7525
262,UTIBANK,EQ,21-Dec-99,28.4,30.7,30.7,26.6,27.6,27.25,28.34,589400,16702660,-,-,-,,,20.15833333,18.996,18.385,16.8185
263,UTIBANK,BE,22-Dec-99,27,28,28,28,28,28,28,50,1400,-,-,-,,,20.54833333,19.205,18.4995,16.8885
264,UTIBANK,EQ,22-Dec-99,27.25,29.4,29.45,26.1,26.9,26.7,27.44,308300,8460765,-,-,-,,,20.88666667,19.386,18.6,16.95425
265,UTIBANK,EQ,23-Dec-99,26.7,28,28.5,25.1,25.4,25.6,26.04,71400,1859090,-,-,-,,,21.20166667,19.508,18.691,17.016
266,UTIBANK,EQ,24-Dec-99,25.6,26.5,26.7,23.55,24.25,24.35,24.3,98500,2393390,-,-,-,,,21.47166667,19.635,18.7695,17.0715
267,UTIBANK,EQ,27-Dec-99,24.35,22.65,23.1,22.4,22.9,22.7,22.68,63200,1433070,-,-,-,,,21.69,19.73,18.828,17.1185
268,UTIBANK,EQ,28-Dec-99,22.7,22.85,24.45,22,24.35,23.95,23.46,158900,3727015,-,-,-,,,21.95,19.854,18.8925,17.17125
269,UTIBANK,EQ,29-Dec-99,23.95,24,24.95,23.25,24.2,24.2,24.05,82400,1982065,-,-,-,,,22.22,19.974,18.968,17.22675
270,UTIBANK,EQ,30-Dec-99,24.2,24,25.15,24,24.55,24.7,24.82,92900,2306225,-,-,-,,,22.50833333,20.108,19.036,17.2855
271,UTIBANK,BE,3-Jan-00,28,26.7,26.7,26.7,26.7,26.7,26.7,50,1335,-,-,-,,,22.855,20.287,19.125,17.354
272,UTIBANK,EQ,3-Jan-00,24.7,26.7,26.7,26.7,26.7,26.7,26.7,112100,2993070,-,-,-,,,23.19833333,20.464,19.212,17.41775
273,UTIBANK,EQ,4-Jan-00,26.7,27,28.7,26.5,27,26.85,27.24,234500,6387275,-,-,-,,,23.53833333,20.651,19.299,17.48675
274,UTIBANK,EQ,5-Jan-00,26.85,26,27.75,25.5,26.4,26.3,26.24,170100,4462980,-,-,-,,,23.85666667,20.827,19.3745,17.55225
275,UTIBANK,EQ,6-Jan-00,26.3,25.8,27,25.8,25.9,25.95,26.27,102100,2681730,-,-,-,,,24.17166667,21.021,19.4475,17.617
276,UTIBANK,EQ,7-Jan-00,25.95,25,26,24.25,25,24.8,25.04,62600,1567220,-,-,-,,,24.43666667,21.193,19.508,17.674
277,UTIBANK,BE,10-Jan-00,26.7,26.25,26.25,26.25,26.25,26.25,26.25,105,2756.25,-,-,-,,,24.73833333,21.393,19.5855,17.739
278,UTIBANK,EQ,10-Jan-00,24.8,25.05,26.5,25,25,25,25.29,64200,1623340,-,-,-,,,24.94833333,21.568,19.652,17.797
279,UTIBANK,EQ,11-Jan-00,25,24.25,24.8,23,23,23.2,23.9,91700,2191725,-,-,-,,,24.94166667,21.712,19.706,17.853
280,UTIBANK,EQ,12-Jan-00,23.2,22.6,24.5,22.6,24,24,23.97,32500,779135,-,-,-,,,24.91,21.868,19.7665,17.9105
281,UTIBANK,EQ,13-Jan-00,24,24.5,24.5,23.1,23.8,23.6,23.77,48300,1147955,-,-,-,,,24.92833333,22.016,19.8175,17.965
282,UTIBANK,EQ,14-Jan-00,23.6,24,24.2,22.5,23.5,23.25,23.17,30700,711425,-,-,-,,,24.93833333,22.151,19.8735,18.01525
283,UTIBANK,EQ,17-Jan-00,23.25,24.5,25.15,24.25,25.15,25.15,25.09,82400,2067375,-,-,-,,,25.04666667,22.328,19.945,18.076
284,UTIBANK,EQ,18-Jan-00,25.15,26.5,26.5,24.3,25.15,24.9,24.94,110400,2753805,-,-,-,,,25.12666667,22.495,20.0125,18.1345
285,UTIBANK,EQ,19-Jan-00,24.9,24.75,26,24.75,25.4,25.6,25.56,89300,2282665,-,-,-,,,25.19666667,22.684,20.0895,18.19625
286,UTIBANK,BE,20-Jan-00,26.25,25.7,25.7,25.7,25.7,25.7,25.7,500,12850,-,-,-,,,25.33333333,22.873,20.1665,18.2565
287,UTIBANK,EQ,20-Jan-00,25.6,26.1,26.25,24.3,24.4,24.45,25.05,103500,2592305,-,-,-,,,25.39666667,23.039,20.2325,18.31
288,UTIBANK,EQ,21-Jan-00,24.45,25,25.3,24.3,25.3,25.1,24.79,47300,1172575,-,-,-,,,25.42166667,23.218,20.3015,18.367
289,UTIBANK,EQ,24-Jan-00,25.1,25.6,25.75,24.6,24.6,24.8,25.03,102400,2562690,-,-,-,,,25.37166667,23.392,20.371,18.42225
290,UTIBANK,BE,25-Jan-00,25.7,25.3,25.3,25.3,25.3,25.3,25.3,100,2530,-,-,-,,,25.26833333,23.577,20.443,18.4825
291,UTIBANK,EQ,25-Jan-00,24.8,25,25.4,24.05,24.9,25.05,24.9,131700,3278985,-,-,-,,,25.20333333,23.752,20.5155,18.54025
292,UTIBANK,BE,27-Jan-00,25.3,27.05,27.05,27,27,27,27.01,345,9317.5,-,-,-,,,25.195,23.964,20.6055,18.60475
293,UTIBANK,EQ,27-Jan-00,25.05,25.85,27.05,25.25,27.05,27.05,26.8,201400,5397455,-,-,-,,,25.16333333,24.172,20.6965,18.67
294,UTIBANK,EQ,28-Jan-00,27.05,28,29.25,27.1,29.25,29.25,29.04,311600,9050250,-,-,-,,,25.24833333,24.422,20.814,18.74675
295,UTIBANK,BE,31-Jan-00,27,31.6,31.6,31.6,31.6,31.6,31.6,300,9480,-,-,-,,,25.44833333,24.724,20.9545,18.8265
296,UTIBANK,EQ,31-Jan-00,29.25,31,31.6,30.1,31.6,31.6,31.45,317000,9969930,-,-,-,,,25.69,25.019,21.093,18.909
297,UTIBANK,BE,1-Feb-00,31.6,33.9,33.9,33.9,33.9,33.9,33.9,95,3220.5,-,-,-,,,26.06333333,25.353,21.2565,19.0055
298,UTIBANK,EQ,1-Feb-00,31.6,32.95,34.15,32.95,34.15,34.15,34.11,201000,6855690,-,-,-,,,26.40333333,25.662,21.426,19.1045
299,UTIBANK,EQ,2-Feb-00,34.15,36.9,36.9,36.9,36.9,36.9,36.9,65800,2428020,-,-,-,,,26.82666667,25.932,21.621,19.21775
300,UTIBANK,BE,3-Feb-00,33.9,39.85,39.85,39.85,39.85,39.85,39.85,2000,79700,-,-,-,,,27.33166667,26.23,21.8445,19.34475
301,UTIBANK,EQ,3-Feb-00,36.9,39.85,39.85,39.85,39.85,39.85,39.85,160400,6391940,-,-,-,,,27.77,26.566,22.043,19.474
302,UTIBANK,EQ,4-Feb-00,39.85,43.05,43.05,43.05,43.05,43.05,43.05,60700,2613135,-,-,-,,,28.315,26.968,22.2975,19.62375
303,UTIBANK,BE,7-Feb-00,39.85,41,41,41,41,41,41,100,4100,-,-,-,,,28.78666667,27.35,22.535,19.75875
304,UTIBANK,EQ,7-Feb-00,43.05,46.5,46.5,39.65,39.65,39.65,40.95,790600,32372760,-,-,-,,,29.23166667,27.693,22.7605,19.8845
305,UTIBANK,BE,8-Feb-00,41,40,40,40,40,40,40,200,8000,-,-,-,,,29.7,28.023,22.992,20.0095
306,UTIBANK,EQ,8-Feb-00,39.65,38,40.75,37,38,37.95,37.91,434100,16455590,-,-,-,,,30.13833333,28.35,23.1915,20.1255
307,UTIBANK,BE,9-Feb-00,40,39,39,37.75,38.75,38.75,38.7,500,19350,-,-,-,,,30.555,28.674,23.399,20.2455
308,UTIBANK,EQ,9-Feb-00,37.95,39.5,40,35.05,36.6,36.05,36.78,284200,10451900,-,-,-,,,30.92333333,28.908,23.5855,20.34625
309,UTIBANK,EQ,10-Feb-00,36.05,37.5,38.95,36.5,38.95,38.95,38.34,214000,8203855,-,-,-,,,31.44833333,29.161,23.794,20.46825
310,UTIBANK,EQ,11-Feb-00,38.95,42.1,42.1,42.1,42.1,42.1,42.1,129700,5460370,-,-,-,,,32.05166667,29.435,24.035,20.6025
311,UTIBANK,EQ,14-Feb-00,42.1,44.95,45.25,38.75,38.75,38.75,40.38,236000,9530540,-,-,-,,,32.55666667,29.67,24.241,20.7195
312,UTIBANK,EQ,15-Feb-00,38.75,37.25,37.25,35.65,35.65,35.65,36.16,285600,10326435,-,-,-,,,32.97,29.838,24.417,20.8215
313,UTIBANK,EQ,16-Feb-00,35.65,37,38.5,36,38.5,38.1,38.1,205200,7817570,-,-,-,,,33.40166667,30.04,24.6225,20.93875
314,UTIBANK,EQ,17-Feb-00,38.1,39.5,40,37.3,38.25,38.5,38.27,145600,5571745,-,-,-,,,33.855,30.276,24.831,21.05775
315,UTIBANK,BE,18-Feb-00,38.75,38.7,38.7,38.7,38.7,38.7,38.7,200,7740,-,-,-,,,34.29166667,30.538,25.023,21.17675
316,UTIBANK,EQ,18-Feb-00,38.5,37.55,37.75,35.5,36.7,36.6,36.39,101900,3708365,-,-,-,,,34.655,30.783,25.209,21.2855
317,UTIBANK,BE,21-Feb-00,38.7,36,37,36,37,37,36.5,800,29200,-,-,-,,,35.07333333,31.069,25.3995,21.3965
318,UTIBANK,EQ,21-Feb-00,36.6,38.25,38.25,34.7,35.3,35.4,35.62,119100,4242695,-,-,-,,,35.41666667,31.298,25.576,21.49875
319,UTIBANK,BE,22-Feb-00,37,37,37,37,37,37,37,100,3700,-,-,-,,,35.82333333,31.554,25.764,21.6095
320,UTIBANK,EQ,22-Feb-00,35.4,37.2,38,33.3,33.55,33.75,34.78,185300,6444775,-,-,-,,,36.105,31.735,25.9215,21.69725
321,UTIBANK,EQ,23-Feb-00,33.75,35,36.4,34,34.25,34.55,35.03,100300,3513215,-,-,-,,,36.42166667,31.892,26.0895,21.7925
322,UTIBANK,BE,24-Feb-00,37,37.25,37.25,37,37.25,37.25,37.17,700,26020,-,-,-,,,36.76333333,32.103,26.2835,21.89975
323,UTIBANK,EQ,24-Feb-00,34.55,37.35,37.35,33,37.35,37.35,36.13,247000,8924740,-,-,-,,,37.10666667,32.313,26.482,22.007
324,UTIBANK,BE,25-Feb-00,37.25,39,39,39,39,39,39,500,19500,-,-,-,,,37.43166667,32.567,26.697,22.122
325,UTIBANK,EQ,25-Feb-00,37.35,39.75,40.1,35.8,40,39.45,38.11,208500,7946110,-,-,-,,,37.69333333,32.837,26.929,22.24025
326,UTIBANK,EQ,28-Feb-00,39.45,42.5,42.65,37,39,38.85,38.77,210000,8141060,-,-,-,,,37.935,33.118,27.1555,22.35675
327,UTIBANK,BE,29-Feb-00,39,41,41,40.5,40.5,40.5,40.55,1100,44600,-,-,-,,,38.155,33.403,27.398,22.4705
328,UTIBANK,EQ,29-Feb-00,38.85,41,41,35.75,35.8,36.25,39.24,316300,12412035,-,-,-,,,38.225,33.628,27.598,22.5735
329,UTIBANK,EQ,1-Mar-00,36.25,37,39.15,36.9,39.15,39.15,38.49,132000,5080855,-,-,-,,,38.3,33.947,27.8295,22.6905
330,UTIBANK,EQ,2-Mar-00,39.15,42.2,42.2,38,38.7,38.2,39.45,172700,6812895,-,-,-,,,38.245,34.231,28.0495,22.80375
331,UTIBANK,EQ,3-Mar-00,38.2,38,38,35.15,35.7,35.55,35.71,144700,5167225,-,-,-,,,38.10166667,34.47,28.243,22.904
332,UTIBANK,BE,6-Mar-00,40.5,38.15,38.15,37.15,38,38,38.01,725,27558.75,-,-,-,,,37.93333333,34.765,28.458,23.01575
333,UTIBANK,EQ,6-Mar-00,35.55,37.7,37.8,35,35.4,35.2,35.96,90200,3243905,-,-,-,,,37.74,34.966,28.647,23.1115
334,UTIBANK,BE,7-Mar-00,38,35.5,36.45,35.5,36.45,36.45,36.43,500,18215.5,-,-,-,,,37.63333333,35.197,28.846,23.21475
335,UTIBANK,EQ,7-Mar-00,35.2,33.5,35.4,32.4,32.5,32.65,32.79,175200,5744345,-,-,-,,,37.38833333,35.338,29.011,23.296
336,UTIBANK,EQ,8-Mar-00,32.65,34,34.85,30.25,30.6,30.6,32.38,111100,3597945,-,-,-,,,37.14333333,35.436,29.1545,23.37025
337,UTIBANK,EQ,9-Mar-00,30.6,29.65,31.1,28.15,28.55,28.5,28.8,81200,2338675,-,-,-,,,36.80166667,35.517,29.278,23.42775
338,UTIBANK,BE,10-Mar-00,36.45,30.7,30.7,30.7,30.7,30.7,30.7,100,3070,-,-,-,,,36.62333333,35.629,29.4235,23.49125
339,UTIBANK,EQ,10-Mar-00,28.5,28,28.9,26.55,28.45,28.05,27.53,61600,1695895,-,-,-,,,36.26,35.694,29.543,23.54725
340,UTIBANK,BE,13-Mar-00,30.7,30.25,30.25,30.25,30.25,30.25,30.25,700,21175,-,-,-,,,35.865,35.793,29.685,23.61475
341,UTIBANK,EQ,13-Mar-00,28.05,28.5,29.85,26.05,27.85,28.35,27.69,95400,2641755,-,-,-,,,35.51833333,35.859,29.8055,23.67575
342,UTIBANK,BE,14-Mar-00,30.25,29.05,30,29,29,29.1,29.27,4400,128770,-,-,-,,,35.3,35.901,29.9325,23.7395
343,UTIBANK,EQ,14-Mar-00,28.35,27.5,28.3,26.1,27.8,27.4,27.37,143700,3933420,-,-,-,,,34.94333333,35.908,30.04,23.77825
344,UTIBANK,EQ,15-Mar-00,27.4,29.6,29.6,29.6,29.6,29.6,29.6,25600,757760,-,-,-,,,34.64666667,35.915,30.1685,23.835
345,UTIBANK,EQ,16-Mar-00,29.6,30.7,32,29.5,32,31.9,31.27,118700,3711309.75,-,-,-,,,34.42,35.921,30.3225,23.882
346,UTIBANK,EQ,21-Mar-00,31.9,34.25,34.25,30.25,31.2,30.8,31.35,85026,2665397.2,-,-,-,,,34.22666667,35.905,30.462,23.941
347,UTIBANK,EQ,22-Mar-00,30.8,32.75,32.75,30.6,32.45,32.35,31.85,61550,1960554.9,-,-,-,,,34.07166667,35.874,30.6135,24.00825
348,UTIBANK,EQ,23-Mar-00,32.35,32.8,33.45,31,31.75,31.45,31.57,36125,1140346.25,-,-,-,,,33.94,35.82,30.741,24.0655
349,UTIBANK,EQ,24-Mar-00,31.45,31.45,33,30.8,31.9,31.9,31.86,32075,1021933.75,-,-,-,,,33.77,35.72,30.826,24.132
350,UTIBANK,EQ,27-Mar-00,31.9,30.5,32.3,30,30.1,30.6,31.44,42001,1320463.6,-,-,-,,,33.665,35.535,30.8825,24.1935
351,UTIBANK,EQ,28-Mar-00,30.6,30.25,32,30.1,32,31.7,31.05,93495,2902571.9,-,-,-,,,33.57,35.372,30.969,24.26375
352,UTIBANK,EQ,29-Mar-00,31.7,32.9,34.25,32,34.25,34.25,33.96,23660,803407.6,-,-,-,,,33.47,35.196,31.082,24.3475
353,UTIBANK,EQ,30-Mar-00,34.25,36,37,35.05,37,36.75,36.43,98921,3603824.15,-,-,-,,,33.45,35.111,31.2305,24.44425
354,UTIBANK,EQ,31-Mar-00,36.75,36.9,39.7,36.25,39.7,39.7,39.15,71380,2794365.8,-,-,-,,,33.47333333,35.112,31.4025,24.55575
355,UTIBANK,EQ,3-Apr-00,39.7,42.9,42.9,36.8,38.8,38.9,40.43,213574,8634442.85,-,-,-,,,33.455,35.09,31.5565,24.66725
356,UTIBANK,EQ,4-Apr-00,38.9,39.95,39.95,35.8,35.8,35.8,36.02,53473,1926194.4,-,-,-,,,33.35333333,35.047,31.6985,24.76675
357,UTIBANK,EQ,5-Apr-00,35.8,33.05,38.65,33,34.5,34.7,35.14,88895,3123976.6,-,-,-,,,33.16,34.966,31.82,24.85575
358,UTIBANK,EQ,6-Apr-00,34.7,35.75,35.9,32.25,33.6,32.8,33.4,76357,2550549,-,-,-,,,33.045,34.901,31.9045,24.93475
359,UTIBANK,EQ,7-Apr-00,32.8,34.1,35.45,34.1,35.45,35.45,35.39,20370,720859,-,-,-,,,32.92166667,34.831,31.996,25.0295
360,UTIBANK,EQ,10-Apr-00,35.45,38,38.3,36.3,37.6,37.95,37.9,149272,5657365.65,-,-,-,,,32.91333333,34.748,32.0915,25.13325
361,UTIBANK,EQ,11-Apr-00,37.95,39.9,39.9,35.6,37,36.7,36.48,87414,3188484.3,-,-,-,,,32.95166667,34.707,32.1885,25.23375
362,UTIBANK,EQ,12-Apr-00,36.7,36.3,38.4,36.25,37,36.95,37.22,45088,1678386.25,-,-,-,,,32.91666667,34.733,32.2855,25.33525
363,UTIBANK,EQ,13-Apr-00,36.95,36,36.75,34.5,35.65,35,35.56,51006,1813708.85,-,-,-,,,32.91,34.671,32.3555,25.4275
364,UTIBANK,EQ,17-Apr-00,35,32.2,34.25,32.2,33.95,34.05,32.73,86534,2831988.55,-,-,-,,,32.83,34.582,32.429,25.5145
365,UTIBANK,EQ,18-Apr-00,34.05,34.5,35.25,33.25,33.8,34.4,34.34,88332,3033478.1,-,-,-,,,32.88833333,34.496,32.517,25.604
366,UTIBANK,EQ,19-Apr-00,34.4,35.55,36.35,32,34.2,33.85,34.02,83547,2842618.2,-,-,-,,,32.99666667,34.441,32.612,25.69075
