Symbol,Date,Prev.Close,Open.Price,High.Price,Low.Price,Close.Price,Average.Price,Total.Traded.Quantity,MA30,MA50,MA100,MA200
AXISBANK,13-Jan-14,1164.05,1165,1200,1165,1184.9,1177.55,1694072,1263.816667,1207.433,1134.309,1213.84025
AXISBANK,14-Jan-14,1184.9,1185,1193.55,1169.25,1177.05,1179.67,2420113,1261.668333,1207.548,1137.303,1213.33475
AXISBANK,15-Jan-14,1177.05,1185,1188,1166.4,1178.3,1176.45,2840552,1258.286667,1208.73,1140.7065,1213.007
AXISBANK,16-Jan-14,1178.3,1185,1197.5,1168.7,1176.15,1182.93,3795978,1254.041667,1210.71,1143.9605,1212.74
AXISBANK,17-Jan-14,1176.15,1178,1188,1145,1152.95,1160.37,3786564,1247.675,1212.812,1147.1605,1212.48875
AXISBANK,20-Jan-14,1152.95,1142.7,1168,1132.3,1163.2,1150.92,1975048,1244.286667,1215.464,1150.1495,1212.28875
AXISBANK,21-Jan-14,1163.2,1164.9,1192.2,1158.5,1188.55,1174.92,2195982,1241.465,1217.293,1154.2065,1212.035
AXISBANK,22-Jan-14,1188.55,1186,1202.4,1173.1,1188.85,1188.42,2367932,1239.503333,1218.273,1158.08,1211.7185
AXISBANK,23-Jan-14,1188.85,1183.25,1220.2,1181.35,1216,1203.25,3005432,1238.203333,1219.892,1162.412,1211.477
AXISBANK,24-Jan-14,1216,1203,1228.8,1195,1204.6,1211.36,2812868,1237.03,1221.355,1165.183,1211.029
AXISBANK,27-Jan-14,1204.6,1176,1183.6,1155,1161.1,1169.77,2175910,1233.686667,1222.851,1167.27,1210.018
AXISBANK,28-Jan-14,1161.1,1157,1179,1115.3,1121.75,1140.87,2530271,1229.208333,1223.641,1168.5045,1208.74075
AXISBANK,29-Jan-14,1121.75,1130.3,1149.95,1121.2,1140.25,1136.23,2185105,1224.455,1224.137,1169.61,1207.295
AXISBANK,30-Jan-14,1140.25,1123,1128.7,1105,1108.8,1115.4,2295500,1219.515,1223.991,1170.4985,1205.63325
AXISBANK,31-Jan-14,1108.8,1113.2,1127,1110.35,1122.95,1119.55,1144558,1214.351667,1224.033,1171.132,1204.024
AXISBANK,1-Jan-15,502.4,502.65,504,499.05,503.05,501.48,1351985,1188.078333,1211.689,1165.287,1199.02225
AXISBANK,2-Jan-15,503.05,503.2,516.9,501.7,514.3,512.32,3852825,1162.456667,1199.275,1159.8945,1194.162
AXISBANK,2-Jan-15,495,518.5,518.5,518.5,518.5,518.5,107800,1136.505,1186.526,1154.2835,1189.3775
AXISBANK,5-Jan-15,514.3,516.9,520.4,515.1,517.55,517.76,2561430,1110.606667,1173.062,1148.057,1184.50175
AXISBANK,6-Jan-15,517.55,513.55,513.55,496.75,499.05,503.07,5284530,1083.341667,1159.17,1142.024,1179.417
AXISBANK,7-Jan-15,499.05,498.8,505.35,494.5,498.65,499.69,4245189,1057.088333,1145.322,1136.71,1174.53625
AXISBANK,8-Jan-15,498.65,506,507,494.65,501.95,500.94,5637844,1030.501667,1130.531,1131.474,1169.74725
AXISBANK,9-Jan-15,501.95,504.9,505.9,487,494.95,496.11,5078463,1003.926667,1114.835,1126.083,1164.70225
AXISBANK,12-Jan-15,494.95,495,503.8,492.15,501.55,500.02,2290147,978.235,1098.796,1120.785,1159.7615
AXISBANK,13-Jan-15,501.55,504,511.7,500.3,504.5,506.84,4069260,953.0216667,1082.007,1115.521,1155.01325
AXISBANK,13-Jan-15,518.5,510,510,507.7,509.9,508.43,600000,928.1416667,1066.908,1110.5415,1150.21325
AXISBANK,14-Jan-15,504.5,504.5,505.75,494.2,499.6,499.46,2973231,903.6533333,1051.436,1105.0965,1145.349
AXISBANK,14-Jan-15,509.9,503.2,503.2,497.75,497.75,500.97,1356262,879.8533333,1036.437,1099.027,1140.57775
AXISBANK,15-Jan-15,499.6,523.45,523.95,511.1,514.05,516.26,6670800,857.4933333,1021.618,1093.242,1135.8105
AXISBANK,16-Jan-15,514.05,516.6,521.5,512.6,514.8,517.43,6920742,835.8516667,1007.118,1087.6715,1130.841
AXISBANK,19-Jan-15,514.8,519.45,531.8,516.85,528.95,526.79,6113156,813.9866667,992.469,1082.293,1125.83125
AXISBANK,20-Jan-15,528.95,532.55,554.7,531.1,551.4,543.43,6934581,793.1316667,978.375,1077.014,1120.912
AXISBANK,20-Jan-15,497.75,548,563,548,560.1,557.83,180500,772.525,963.92,1071.9525,1116.064
AXISBANK,21-Jan-15,551.4,553,556.8,545.55,547.25,550.41,4459351,751.5616667,949.725,1066.4285,1111.1975
AXISBANK,21-Jan-15,560.1,563.5,563.5,554,554.05,557.35,2586904,731.5983333,935.249,1060.878,1106.403
AXISBANK,22-Jan-15,547.25,549.7,567.15,547.8,564.75,558.53,5546866,711.65,920.719,1055.711,1101.95075
AXISBANK,22-Jan-15,554.05,560,560,560,560,560,87792,690.6983333,906.26,1050.3475,1097.44475
AXISBANK,23-Jan-15,564.75,571,577.4,560.3,565.15,567.41,4975114,669.9083333,891.622,1044.437,1092.87975
AXISBANK,27-Jan-15,565.15,570.9,597.8,567,592.1,582.53,5376830,649.1116667,877.574,1038.5995,1088.49775
AXISBANK,27-Jan-15,560,585,585,585,585,585,100000,628.4583333,862.934,1032.438,1084.12475
AXISBANK,28-Jan-15,592.1,590,599.8,583.45,590.6,590.58,6370073,609.4416667,849.021,1026.243,1079.91425
AXISBANK,29-Jan-15,590.6,588.95,602,582.1,599.5,593.21,5424486,592.0333333,835.02,1020.166,1075.759
AXISBANK,29-Jan-15,585,590,594,590,594,592.25,356000,573.825,821.056,1014.1985,1071.57475
AXISBANK,30-Jan-15,599.5,602.75,604.05,583.7,588.1,593.42,4497194,556.4683333,807.372,1008.1645,1067.538
AXISBANK,2-Feb-15,588.1,586,621,584.4,617.3,605.94,6307718,539.6133333,794.5,1001.8335,1063.71325
AXISBANK,2-Feb-15,594,598,598,598,598,598,1000000,542.7783333,781.334,995.5945,1059.61275
AXISBANK,3-Feb-15,617.3,623,625.6,584.5,586.6,600.51,9290016,545.1883333,768.381,989.2335,1055.6545
AXISBANK,3-Feb-15,598,627,627,595,595,602.98,227660,547.7383333,756.046,982.9945,1051.85325
AXISBANK,4-Feb-15,586.6,591,592,553.25,558.6,563.49,10773056,549.1066667,743.521,976.3875,1048.03275
AXISBANK,4-Feb-15,595,566,569,565,565,567.2,135000,551.305,731.54,969.7675,1044.4855
AXISBANK,5-Feb-15,558.6,562.4,578.5,558.6,565.9,570.73,6865785,553.5466667,719.16,963.2965,1040.96175
AXISBANK,6-Feb-15,565.9,568,571.5,545.75,563.15,559.83,7706020,555.5866667,706.882,957.215,1037.2875
AXISBANK,9-Feb-15,563.15,555,569.6,550,553.6,560.97,4334546,557.5416667,694.388,951.559,1033.47525
AXISBANK,10-Feb-15,553.6,546.9,569.8,540.5,554.1,556.96,9809275,559.2933333,681.947,946.3285,1029.81275
AXISBANK,11-Feb-15,554.1,559.35,572.65,555.5,569.25,566.22,6200994,561.4516667,670.273,941.5425,1026.23375
AXISBANK,12-Feb-15,569.25,573,581.5,564,578.75,571.47,5849894,563.7466667,658.584,937.024,1022.9285
AXISBANK,13-Feb-15,578.75,582.15,588.75,576.5,581.1,583.24,4633409,566.4633333,646.435,931.864,1019.5355
AXISBANK,16-Feb-15,581.1,583,584,566.1,570.3,574.58,4284303,568.8816667,634.064,926.1685,1016.17175
AXISBANK,18-Feb-15,570.3,572,574,564,569.5,569.71,4695905,570.73,621.134,920.513,1012.862
AXISBANK,19-Feb-15,569.5,574,575.6,553.25,565.25,562.55,5349212,572.4116667,608.347,914.851,1009.44625
AXISBANK,20-Feb-15,565.25,566.45,570.8,554,561.5,563.25,6025707,573.4966667,596.355,909.603,1005.8785
AXISBANK,20-Feb-15,565,561.25,561.25,559.35,559.35,560.74,55500,573.7616667,585.107,904.374,1002.04925
AXISBANK,23-Feb-15,561.5,563.5,567,546.05,549.05,555.71,6089272,573.3933333,573.283,898.71,998.0505
AXISBANK,23-Feb-15,559.35,550.5,550.5,550.5,550.5,550.5,18000,573.5016667,562.117,893.054,994.2605
AXISBANK,24-Feb-15,549.05,549.9,555.7,542,551.8,549.39,6155111,573.4266667,550.694,887.3635,990.63025
AXISBANK,25-Feb-15,551.8,554.2,558.6,550.1,553,554.58,4185156,573.035,551.693,881.691,987.0705
AXISBANK,26-Feb-15,553,552.65,557.65,543.8,552.3,550.21,5579001,572.7783333,552.453,875.864,983.39175
AXISBANK,27-Feb-15,552.3,555.6,570.35,550.35,567.15,560.85,5791546,572.845,553.426,869.976,979.96475
AXISBANK,27-Feb-15,550.5,558.85,558.85,558.85,558.85,558.85,100000,571.7366667,554.252,863.657,976.43725
AXISBANK,28-Feb-15,567.15,574,618.9,562.8,612.6,592.58,16352608,572.6566667,556.523,857.8465,973.2165
AXISBANK,2-Mar-15,612.6,630,650,628.7,647.55,638.27,13205219,574.555,559.501,852.4115,970.0155
AXISBANK,2-Mar-15,558.85,636.5,636.5,636.5,636.5,636.5,90000,575.7883333,562.192,846.3615,966.74025
AXISBANK,3-Mar-15,647.55,649,649,628.55,631.4,633.89,6817671,577.035,564.921,839.878,963.35275
AXISBANK,4-Mar-15,631.4,650.9,654.9,608.15,612.75,630.18,10097232,577.8566667,567.145,832.9705,960.26225
AXISBANK,4-Mar-15,636.5,632.75,632.75,632.75,632.75,632.75,5000,578.3716667,569.71,825.8585,957.4575
AXISBANK,5-Mar-15,612.75,613,622,603.5,616.8,613.52,6914112,578.9983333,571.848,819.378,954.3505
AXISBANK,9-Mar-15,616.8,610,610,589.15,591.6,596.97,6043383,579.165,573.688,812.562,951.349
AXISBANK,9-Mar-15,632.75,605.75,605.75,598.45,599.6,601.68,18965,579.3183333,575.725,806.081,948.3465
AXISBANK,10-Mar-15,591.6,591.9,594.8,580,585.45,587.77,5791801,580.2133333,577.153,799.3855,945.2595
AXISBANK,11-Mar-15,585.45,585.25,592.7,580,583.85,585.97,5816344,580.8416667,578.534,792.826,942.553
AXISBANK,12-Mar-15,583.85,587.5,593.5,582.7,584.1,587.15,4512080,581.4483333,579.637,786.053,939.83725
AXISBANK,13-Mar-15,584.1,589.5,590.95,564.1,570,572.94,6749149,581.6766667,580.009,779.192,937.14975
AXISBANK,16-Mar-15,570,569.5,573.8,559.1,568.6,567.76,6445254,582.1766667,580.179,772.0495,934.5015
AXISBANK,17-Mar-15,568.6,574.9,585.8,567.05,580.1,575.09,5627580,583.0433333,580.836,765.2805,931.937
AXISBANK,18-Mar-15,580.1,584.25,585.8,575.75,581.25,580.79,5847672,583.4433333,581.38,758.3145,929.6705
AXISBANK,19-Mar-15,581.25,588,595.55,558.5,563.55,579.44,7705218,582.9366667,581.356,751.0375,927.05925
AXISBANK,19-Mar-15,599.6,587.5,587.5,562.95,566.8,574.02,425936,582.46,581.492,743.876,924.37725
AXISBANK,20-Mar-15,563.55,563,564,551.7,556.25,557.72,8160665,581.9916667,581.314,736.468,921.53675
AXISBANK,23-Mar-15,556.25,559.9,562,552.65,555.2,557.57,4191424,581.515,580.576,729.075,918.8635
AXISBANK,24-Mar-15,555.2,553.95,566,551.25,558.05,557.61,6309451,581.275,580.037,721.4855,916.31
AXISBANK,25-Mar-15,558.05,559.85,567.15,553.9,562.2,561.36,5578540,581.2983333,579.469,714.245,913.693
AXISBANK,26-Mar-15,562.2,560,561.45,537.5,544.3,550.58,9233047,580.7966667,578.365,706.6925,911.06225
AXISBANK,27-Mar-15,544.3,548,551.25,526.1,546.4,539.98,10655577,580.7083333,577.413,699.2345,908.0805
AXISBANK,30-Mar-15,546.4,552.5,565.45,549.35,563.55,555.94,6631597,581.1433333,576.922,692.147,905.15025
AXISBANK,31-Mar-15,563.55,567.9,573.5,557.25,560.2,565.06,5970862,581.4233333,575.78,685.14,902.7065
AXISBANK,31-Mar-15,566.8,570,571.05,570,571.05,570.52,525500,582.025,575.241,678.2875,900.62175
AXISBANK,1-Apr-15,560.2,557.7,572,555.25,569.65,564.6,3753262,582.6033333,574.902,671.6415,898.5635
AXISBANK,6-Apr-15,569.65,571.95,571.95,562.1,569.05,568.38,4305263,582.6666667,574.383,665.2145,896.519
AXISBANK,7-Apr-15,569.05,571,573,555,557.85,561.78,6754389,582.6333333,574.368,658.9445,894.46
AXISBANK,8-Apr-15,557.85,561.8,564,551.1,555.9,556,5750765,580.7433333,574.186,652.863,892.332
AXISBANK,8-Apr-15,571.05,563.9,563.9,556,556,559.34,32805,577.6916667,573.988,646.574,890.4415
AXISBANK,9-Apr-15,555.9,560,577,555.1,572.15,568.14,9653162,575.5466667,574.168,640.525,888.914
AXISBANK,9-Apr-15,556,570,570,570,570,570,5575000,573.5,574.496,634.442,887.57425
AXISBANK,10-Apr-15,572.15,573.4,574.8,565.4,568.05,570.13,4938698,572.01,574.775,628.361,886.16075
AXISBANK,13-Apr-15,568.05,570,571.65,562,566,567.41,4596222,569.785,574.71,622.4915,884.826
AXISBANK,15-Apr-15,566,566.9,573.5,541.35,550.2,563.33,8869483,567.565,574.139,616.3615,883.2555
AXISBANK,16-Apr-15,550.2,552,556.4,543.05,550.8,549.96,7288785,566.205,573.533,609.984,882.09525
AXISBANK,17-Apr-15,550.8,550,550.35,531.8,533.7,540.34,6618167,564.0083333,572.801,603.4325,880.75625
AXISBANK,20-Apr-15,533.7,534.1,538.25,507,518.25,525.97,7836613,561.7683333,571.776,596.455,879.4335
AXISBANK,21-Apr-15,518.25,518.25,532.7,516.55,523.2,526.4,7204472,559.7466667,570.935,589.641,877.412
AXISBANK,22-Apr-15,523.2,526.95,545,520.3,540.1,531,6947536,558.28,570.507,583.431,875.3505
AXISBANK,23-Apr-15,540.1,543.25,548.7,535.55,538.2,541.43,5464184,557.22,570.084,577.5955,873.05
AXISBANK,24-Apr-15,538.2,538,538.25,519.9,527.25,526.1,6533254,555.8416667,569.648,571.4655,870.53775
AXISBANK,27-Apr-15,527.25,529.4,540.75,522.35,524.2,529.73,7839080,553.9783333,569.122,565.6195,868.059
AXISBANK,27-Apr-15,570,529,529,529,529,529,100000,552.2366667,568.666,559.68,865.406
AXISBANK,28-Apr-15,524.2,523.9,539.45,519.1,535,532.77,6322607,551.285,568.306,559.9995,862.64325
AXISBANK,29-Apr-15,535,535.9,559.9,535.25,551.95,548.7,9301407,550.79,568.299,560.376,860.13525
AXISBANK,29-Apr-15,529,544.15,545,544.15,545,544.8,194954,550.415,567.856,560.641,857.46225
AXISBANK,30-Apr-15,551.95,563.3,582.4,559,567.8,571.5,15658642,550.835,568.035,561.1435,854.60025
AXISBANK,4-May-15,567.8,571.4,576,562.8,568.35,568.99,4309985,551.1783333,567.15,561.8365,851.93025
AXISBANK,5-May-15,568.35,569,574.25,562.5,565.85,567.85,5385676,551.3,565.516,562.5085,849.60925
AXISBANK,5-May-15,545,572,572,572,572,572,7500,552.2233333,564.226,563.209,847.3415
AXISBANK,6-May-15,565.85,564.05,565.9,541.2,543.3,548.71,7698992,552.12,562.464,563.6925,844.88775
AXISBANK,7-May-15,543.3,539.65,544.8,523.3,527.35,534.35,5848608,550.9133333,560.756,563.9505,842.36775
AXISBANK,8-May-15,527.35,535.75,548,533.5,540.8,539.81,10010992,550.2666667,558.917,564.3135,839.91725
AXISBANK,11-May-15,540.8,545.5,552,543.1,551.1,549.41,6700085,549.6016667,557.603,564.7255,837.6335
AXISBANK,12-May-15,551.1,553,553.9,529.9,532.35,538.28,4943428,548.3583333,556.418,565.053,835.07475
AXISBANK,13-May-15,532.35,538,564.2,535.2,558.5,551.22,7971625,548.0066667,555.596,565.6605,832.34375
AXISBANK,14-May-15,558.5,557.4,558.8,547.5,555.85,554.85,4929250,547.94,555.004,566.0785,829.66025
AXISBANK,15-May-15,555.85,558.5,567.3,557,562.05,563.66,5825462,548.145,554.568,566.551,827.11125
AXISBANK,18-May-15,562.05,563.3,569.85,558.65,567.5,564.16,3944770,548.5283333,554.236,566.9365,824.61475
AXISBANK,18-May-15,572,565,565,565,565,565,100000,548.29,554.136,567.0725,822.04325
AXISBANK,19-May-15,567.5,566,570.9,558.6,561.45,565.63,6047850,548.005,553.993,567.086,819.51925
AXISBANK,20-May-15,561.45,562.75,566.85,556.5,558.25,561.5,4763209,547.6783333,553.556,567.196,816.81225
AXISBANK,21-May-15,558.25,560,572,560,570.45,566.83,6157883,547.8266667,553.34,567.36,814.119
AXISBANK,21-May-15,565,561,561,561,561,561,11800000,548.1866667,553.289,567.3225,811.51675
AXISBANK,22-May-15,570.45,571.3,576.65,563.75,568.65,573.14,4265332,548.7816667,553.326,567.409,808.87825
AXISBANK,22-May-15,561,550,550,550,550,550,30028240,549.325,553.201,567.2575,805.84725
AXISBANK,25-May-15,568.65,568.1,569.75,560.2,562.1,565.32,3426379,550.7866667,553.339,566.9575,802.7785
AXISBANK,26-May-15,562.1,563,566.8,558.2,564.25,563.33,2475418,552.155,553.463,566.75,799.594
AXISBANK,27-May-15,564.25,562,579.5,561.25,577.8,574.18,4120709,553.4116667,553.775,566.622,796.4325
AXISBANK,27-May-15,550,567,567,567,567,567,9344954,554.3716667,554.229,566.297,793.2315
AXISBANK,28-May-15,577.8,578.95,585.8,570.4,574.65,576.83,8272414,555.9516667,554.794,566.1035,790.151
AXISBANK,28-May-15,567,585,585,575,575,583.81,1409818,557.645,555.023,565.9725,787.0685
AXISBANK,29-May-15,574.65,575.5,587.3,574.7,585.4,581.8,3421723,559.525,555.527,565.6535,783.7435
AXISBANK,29-May-15,575,580,580,580,580,580,61957,561.025,555.706,565.4735,780.534
AXISBANK,1-Jun-15,585.4,586.9,588.9,577.1,578.45,582,3142413,561.9083333,555.882,565.392,777.31275
AXISBANK,2-Jun-15,578.45,582,582.4,548.4,553.1,565.24,6978299,562.1783333,555.563,564.973,773.98375
AXISBANK,2-Jun-15,580,550,550,550,550,550,6980,561.585,555.406,564.887,770.63725
AXISBANK,3-Jun-15,553.1,553.25,554,538.55,550.9,545.61,5114150,561.0033333,555.306,564.746,767.25675
AXISBANK,3-Jun-15,550,550,550,545.5,545.5,549,3467126,560.325,555.096,564.542,763.91925
AXISBANK,4-Jun-15,550.9,560,560,546,556.4,554.98,7432416,559.805,554.781,564.4745,760.84475
AXISBANK,5-Jun-15,556.4,556,557.25,546.05,548.4,552.15,7028734,559.975,554.349,564.4225,757.99075
AXISBANK,8-Jun-15,548.4,547,557.5,544,553.6,552.19,6286247,560.85,554.06,564.4175,755.373
AXISBANK,9-Jun-15,553.6,552.05,564,550.45,558.7,559.08,5252618,561.4466667,553.914,564.312,752.92725
AXISBANK,10-Jun-15,558.7,558.9,567.7,558.85,564.5,563.93,7919473,561.8933333,554.2,564.1695,750.59675
AXISBANK,11-Jun-15,564.5,567.9,570.2,545.05,546.75,556.63,7608358,562.3733333,554.119,563.826,747.845
AXISBANK,12-Jun-15,546.75,547,552.5,540.8,551.45,547.37,5518696,562.1383333,554.474,563.6375,744.903
AXISBANK,15-Jun-15,551.45,553.9,555,545.35,550.05,549.75,5896234,561.945,555.11,563.443,741.978
AXISBANK,16-Jun-15,550.05,550,553.95,540.05,551.15,546.82,6283177,561.5816667,555.669,563.302,739.0765
AXISBANK,17-Jun-15,551.15,553.1,557.4,547.6,549.25,551.54,4522392,560.9733333,555.852,563.1795,736.39125
AXISBANK,18-Jun-15,549.25,551.7,554.8,547.4,550.05,551.22,5579425,560.475,556.089,563.0865,733.73025
AXISBANK,19-Jun-15,550.05,554,555.4,548.25,551.55,551.45,6783585,560.145,556.575,563.1115,730.91075
AXISBANK,22-Jun-15,551.55,556.55,575.9,556.55,572.15,569.17,7325101,560.6083333,557.534,563.328,728.191
AXISBANK,23-Jun-15,572.15,575.6,579.5,566.3,571.3,573.24,6608481,560.6366667,558.38,563.523,725.44325
AXISBANK,24-Jun-15,571.3,572,577.4,567.2,571.5,573.34,5427984,560.9866667,559.11,563.708,722.6995
AXISBANK,25-Jun-15,571.5,568.1,577.9,567.05,570.05,570.87,5953158,561.0333333,559.472,563.8855,719.87475
AXISBANK,26-Jun-15,570.05,568.1,569.7,560,565.5,565.08,4432487,561.55,559.882,563.869,716.9225
AXISBANK,29-Jun-15,565.5,554,567.3,546,562.7,556.74,5390158,561.57,559.78,563.9075,713.78225
AXISBANK,30-Jun-15,562.7,561.05,566,553,558.95,557.95,5479844,561.3933333,559.592,563.371,710.60875
AXISBANK,1-Jul-15,558.95,558.8,580.5,556.85,578.65,568.85,7663185,561.4216667,559.848,562.682,707.54675
AXISBANK,2-Jul-15,578.65,580.1,586.65,576.1,584,581.85,9886455,561.9883333,560.088,562.157,704.25925
AXISBANK,3-Jul-15,584,581.85,588.5,581,585.95,584.97,4422432,562.365,560.941,561.7025,700.79025
AXISBANK,6-Jul-15,585.95,575.5,585.8,573.5,584.2,580.82,4973984,562.6716667,562.078,561.417,697.19375
AXISBANK,7-Jul-15,584.2,585.3,590.75,581.35,586.2,586.89,4969526,562.6983333,562.986,560.9515,693.405
AXISBANK,8-Jul-15,586.2,578,585,574.9,576.65,579.65,6414143,562.5866667,563.497,560.55,689.964
AXISBANK,9-Jul-15,576.65,575.85,577.4,566.4,571.7,572.13,3602432,562.3616667,564.284,560.351,686.4565
AXISBANK,10-Jul-15,571.7,574.2,583,570.8,578.1,575.51,6853759,563.195,564.676,560.136,683.1085
AXISBANK,13-Jul-15,578.1,578.1,583.45,570.15,581.95,578.96,5161182,564.26,565.198,560.101,679.74325
AXISBANK,14-Jul-15,581.95,582.6,587.65,578.9,583.9,583.72,4566647,565.36,565.635,560.1015,676.46375
AXISBANK,15-Jul-15,583.9,584.55,589.45,581.5,584,586.11,3307716,566.6433333,565.965,560.1005,673.07675
AXISBANK,16-Jul-15,584,587.4,613.45,587,608.65,604.5,14142842,568.385,566.838,560.487,669.8395
AXISBANK,17-Jul-15,608.65,604.5,609.9,598.5,602.1,604.5,5847889,570.175,567.651,560.822,666.43575
AXISBANK,20-Jul-15,602.1,600,603.4,590.3,599.9,596.31,4688323,571.7183333,568.484,561.02,663.15025
AXISBANK,21-Jul-15,599.9,596.6,601,582.75,584.65,592.53,4375934,572.5833333,568.768,561.054,659.68425
AXISBANK,22-Jul-15,584.65,582.85,593.5,579,589.85,587.74,5900119,573.4283333,569.345,561.317,656.17725
AXISBANK,23-Jul-15,589.85,590,598.55,581.4,583.75,588.9,5569255,574.6616667,569.647,561.4865,652.68125
AXISBANK,24-Jul-15,583.75,587.65,593.75,575.1,580.45,584.5,13673495,575.6283333,570.256,561.7285,649.09825
AXISBANK,27-Jul-15,580.45,577.5,579.45,553.75,555.8,563.16,9829067,575.82,570.13,561.7345,645.40475
AXISBANK,28-Jul-15,555.8,558.6,564,550.45,561.25,557.44,8129213,576.1566667,570.07,561.7665,641.626
AXISBANK,29-Jul-15,561.25,563.3,568.15,562,567.2,565.91,4635380,576.755,569.858,561.8165,638.03075
AXISBANK,30-Jul-15,567.2,571.4,575.75,563.1,565.7,570.2,6484751,577.2766667,569.832,562.0305,634.3615
AXISBANK,31-Jul-15,565.7,567.7,579.3,567,573.5,573.89,6283549,578.0083333,569.809,562.3015,630.768
AXISBANK,3-Aug-15,573.5,576,582.7,573.4,576.7,578.66,4355574,578.16,569.843,562.433,627.29
AXISBANK,4-Aug-15,576.7,578.9,584.45,571.65,580.1,577.96,5903968,578.4533333,569.737,562.632,623.886
AXISBANK,5-Aug-15,580.1,582,589.5,576.5,580.4,582.49,3419273,578.75,569.745,562.7255,620.5065
AXISBANK,6-Aug-15,580.4,580,586.5,578.95,584.75,583.2,3125993,579.24,569.871,562.8765,617.259
AXISBANK,7-Aug-15,584.75,584.9,584.9,576,580.3,580.32,2298504,579.7333333,570.415,562.989,614.10175
AXISBANK,10-Aug-15,580.3,582.75,584.7,570.75,575.9,580.96,2402572,580.1733333,570.933,563.1695,611.057
AXISBANK,11-Aug-15,575.9,577.7,580.85,566.35,571.25,574.91,3168648,580.5833333,571.34,563.323,608.093
AXISBANK,12-Aug-15,1122,571.25,571.25,571.25,571.25,571.25,741069,580.3366667,571.855,563.4755,605.02475
AXISBANK,12-Aug-15,571.25,569.4,569.8,556,557.85,562.3,4787034,579.465,571.884,563.3325,601.92875
AXISBANK,13-Aug-15,557.85,563.5,571.45,560,567.55,566.34,5982710,578.8516667,572.267,563.308,598.875
AXISBANK,14-Aug-15,567.55,565.15,574.25,554.85,570,564.15,7528941,578.3783333,572.595,563.3275,595.84425
AXISBANK,17-Aug-15,570,569.75,571.75,560.05,561.4,563.16,4466163,577.5516667,572.649,563.2815,592.8865
AXISBANK,18-Aug-15,561.4,567,567.25,555.5,561.35,561.32,2952439,577.0416667,572.586,563.393,589.87725
AXISBANK,19-Aug-15,561.35,560.9,561.75,552.8,554,556.64,4135059,576.4516667,572.731,563.425,586.7045
AXISBANK,20-Aug-15,554,550,553,529.5,533.4,539.76,8909772,574.9616667,572.37,563.422,583.42725
AXISBANK,21-Aug-15,533.4,527,528.9,514.3,525.3,523.05,10454764,573.0733333,571.875,563.4925,579.97375
AXISBANK,24-Aug-15,525.3,506.7,506.7,475.1,482.05,492,17627734,569.6783333,570.493,563.081,576.361
AXISBANK,25-Aug-15,482.05,489,506.25,483.5,502.95,494.09,14248966,566.9766667,569.567,562.7095,573.07025
AXISBANK,26-Aug-15,502.95,499.5,501.9,488.65,495.6,496.45,6910566,563.2083333,568.478,562.2835,569.9395
AXISBANK,27-Aug-15,495.6,505.7,512,496.45,509.25,505.06,11302689,560.1133333,567.632,562.1035,566.7845
AXISBANK,28-Aug-15,509.25,516,528.9,502.25,508.15,517.74,10015309,557.055,566.352,561.943,563.78125
AXISBANK,31-Aug-15,508.15,506.7,517.9,502,507.75,510.56,6111825,554.4916667,565.081,561.7305,560.70525
AXISBANK,1-Sep-15,507.75,500,501,477.15,480.1,487.36,8843551,550.8333333,563.253,561.1815,560.5905
AXISBANK,2-Sep-15,480.1,483.05,488,464.6,466.6,471.42,11537443,546.9283333,561.184,560.328,560.352
AXISBANK,3-Sep-15,466.6,471,489.5,468.75,486.9,480.11,8651466,543.81,559.612,559.747,560.194
AXISBANK,4-Sep-15,486.9,483.1,483.4,462.5,468,468.62,8969600,540.8833333,557.718,558.749,559.94625
AXISBANK,7-Sep-15,468,469.65,472.2,446.75,449.85,459.29,9743637,537.17,555.536,557.564,559.70025
AXISBANK,8-Sep-15,449.85,452.25,475.6,450,473.9,463.54,12602488,534.06,553.441,556.6445,559.5765
AXISBANK,9-Sep-15,473.9,484.2,495,475.1,486.25,485.85,11672474,531.4116667,551.486,555.787,559.498
AXISBANK,10-Sep-15,486.25,477.8,487,472.1,482.6,479.66,8384392,528.3816667,549.419,555.18,559.43625
AXISBANK,11-Sep-15,482.6,488,493.7,474.6,481.25,484.27,7212180,525.2,547.36,554.719,559.33475
AXISBANK,14-Sep-15,481.25,480,498,479.25,496.2,491.47,5537347,522.4033333,545.56,554.273,559.29325
AXISBANK,15-Sep-15,496.2,497.1,498.5,480.85,482.75,488.35,9567400,519.1483333,543.682,553.5895,559.1575
AXISBANK,16-Sep-15,482.75,487.45,497,486,494.25,492.26,7293528,516.1316667,542.133,553.2085,559.13075
AXISBANK,18-Sep-15,494.25,500,520.4,500,517.45,515.78,18814281,514.0366667,540.92,552.798,559.22925
AXISBANK,21-Sep-15,517.45,510.55,530,508.75,528,521.63,7516002,512.44,539.841,552.5195,559.299
AXISBANK,22-Sep-15,528,531,534.7,505.2,509.7,520.85,7358434,510.3883333,538.357,551.996,559.2735
AXISBANK,23-Sep-15,509.7,498.75,514.85,497.1,511.7,506.97,7602683,508.4033333,536.911,551.438,559.18725
AXISBANK,24-Sep-15,511.7,510,518.2,506.2,513.95,512.54,6911468,506.94,535.017,550.9275,559
AXISBANK,28-Sep-15,513.95,514.5,522,505,506.7,514.72,6526803,504.9116667,533.109,550.38,558.733
